Name,Latitude,Longitude,MatchStatus,PlaceID,OsmID,Dist_m,Rating,UserRatingsTotal,URL,OpeningHours
ร้านกาแฟอมก๋อยบีนส์ Omkoi beans,17.799066,98.3624121,google_only,ChIJSezUZQCD3DARbU7QdtjH9UU,NA,NA,5,2,NA,NA
บ้านยายคาเฟ่,17.7994663,98.3630751,google_only,ChIJtTFodgCD3DARNW7EZHEH4F0,NA,NA,5,1,NA,NA
ร้านกาแฟฮิมดง,17.7984352,98.3656977,google_only,ChIJfZGKKUWD3DARJ-Ngths5AN0,NA,NA,3.8,4,NA,NA
Good morning omkoi,17.8049515,98.3636814,google_only,ChIJk1dFr3qD3DARi9ghj06ASxg,NA,NA,4.7,70,NA,NA
คอฟฟี่คา,17.8219994,98.3214551,google_only,ChIJ6e_HIQCD3DARYesMYwmW12w,NA,NA,NA,NA,NA,NA
Sopa's Estate Plantation,17.8026739,98.3675259,google_only,ChIJTfTKLg2D3DAR7u9l0L3dfBE,NA,NA,5,1,NA,NA
มิตติ้งพอยต์คาเฟ่อมก๋อย Meeting point Cafe Omkoi,17.8078899,98.3640966,google_only,ChIJ3-INZgCD3DARo7szZQsWwOc,NA,NA,4.7,3,NA,NA
Yangpao cafe - ร้านกาแฟโรงเรียนบ้านยางเปา,17.8235562,98.3188457,google_only,ChIJ70FzJvOD3DARB9nW-As8IzE,NA,NA,NA,NA,NA,NA
Dong Coffee De Omkoi,17.8054333,98.372846,google_only,ChIJIUeFISaD3DAR1d4ln4booKk,NA,NA,4.9,12,NA,NA
Nermu Coffee Omkoi,17.8113889,98.365053,google_only,ChIJKV4zHLiD3DARrG0I3c71ofg,NA,NA,5,1,NA,NA
ร้านHugnaCoffee,17.776038,98.496876,google_only,ChIJNd0dcA9_3DARtGI7J1jJt08,NA,NA,5,2,NA,NA
วิวไร่คาเฟ่,17.8705597,98.3032062,google_only,ChIJHSe-DF-d3DAR8f29zorLNd0,NA,NA,NA,NA,NA,NA
Palmmoy Coffee and tea 2,17.8520745,98.747732,google_only,ChIJUdG6FQCJ2zARUA6FcoyWDew,NA,NA,5,3,NA,NA
ชารินคิณ Charinkin🧋,17.878812,98.7258851,google_only,ChIJRRilMQCJ2zARjn7bBOd-E7Q,NA,NA,NA,NA,NA,NA
1000Mai cafe,17.891302,98.742084,google_only,ChIJp4DmLACJ2zARulQMfwuRjZg,NA,NA,NA,NA,NA,NA
1000 Mai Cafe,17.8913051,98.7420212,google_only,ChIJ4WRoIwyH2zARv0RUtvIaIJQ,NA,NA,5,1,NA,NA
The Doitao Coffee Rider,17.8852456,98.7262161,google_only,ChIJ7RrAtLWJ2zART6TwPMNnDZo,NA,NA,4.8,4,NA,NA
ปั่นมั่ว,17.8921314,98.7423562,google_only,ChIJlfjSq0uJ2zARGok29B2je7M,NA,NA,4.3,4,NA,NA
PANMOUR (ปั่นมั่ว),17.8922235,98.7422913,google_only,ChIJOXsZV0uJ2zARAIOnpTXXn7Y,NA,NA,NA,NA,NA,NA
เก๊าเกี๊ยะ Cafe,17.9055907,98.4104728,google_only,ChIJDWWvIg1_2zARtu4yiSpigUo,NA,NA,4.6,10,NA,NA
กาแฟรักษ์ป่าอมก๋อย SOFT Coffee,17.90286859999999,98.4093009,google_only,ChIJIaLRWnB_2zARwbcPmOM4N-c,NA,NA,5,22,NA,NA
กล้วยทอดกระทะยักษ์บ้านถิ่นสำราญ,17.9233939,98.7093269,google_only,ChIJ73HzEwCJ2zARLm_2tZd2ZTQ,NA,NA,NA,NA,NA,NA
กาแฟครูเกจ,17.9228975,98.7105697,google_only,ChIJzRPgQzeJ2zAR9vJx1kLPr1A,NA,NA,3,2,NA,NA
ร้านเก๊าบะโจ้ก kaobajoke,17.9466292,98.6941896,google_only,ChIJMZrR_2qJ2zARhU_APpJZd8A,NA,NA,5,1,NA,NA
ร้านน้ำปั่นน้องต้นหนาว,17.9498647,98.681607,google_only,ChIJk3wbSwCP2zARsC1H7oH6EIw,NA,NA,NA,NA,NA,NA
ระมิงค์ คอฟฟี่,17.94783709999999,98.6946497,google_only,ChIJATpeZNeP2zARro8ZUTk0wXY,NA,NA,4,2,NA,NA
ฮ่อมหน้อย คาเฟ่ Hom Noi Cafe,17.949394,98.690311,google_only,ChIJN5xEgNWP2zARHYXJw3hO0-k,NA,NA,4.7,7,NA,NA
Long Ma Jim ลองมาจิม,17.9409509,98.7067318,google_only,ChIJT8AWQDiJ2zARJU650PNi244,NA,NA,3,1,NA,NA
CHEEVA COFFEE,17.9409034,98.7068694,google_only,ChIJWZemdZuH2zARAW3Q69uRwWE,NA,NA,4.7,6,NA,NA
SURANUN Café,17.9495872,98.6901229,google_only,ChIJPwMOn0uN2zARaajzlz7g0_A,NA,NA,4.9,12,NA,NA
Coffee in Doitao By Khun Pui,17.9522861,98.6847151,google_only,ChIJ6wLRbQCP2zARcDYseEFZ1dg,NA,NA,NA,NA,NA,NA
โคซี่ บราวน์ คาเฟ่ Cozy Brown Café,17.9523478,98.6847385,google_only,ChIJ2asKc66P2zARW6J-9HFHedA,NA,NA,5,33,NA,NA
รสชาแฟ Coffee car,17.953359,98.6835222,google_only,ChIJGd7mVgCP2zARW797StHiDDk,NA,NA,NA,NA,NA,NA
Bandin in the Doi,17.9536163,98.6900665,google_only,ChIJ5RDNfzGP2zARPjsy_XZSBv8,NA,NA,4.8,26,NA,NA
เอื้องดอยคาเฟ่,17.953242500000002,98.6722962,google_only,ChIJsUsCQ9mP2zARkPNUck5dpWQ,NA,NA,4.1,7,NA,NA
บ้านบ้านคาเฟ่ BannBannCafe,17.9244105,98.722154,google_only,ChIJLQzZJQCJ2zARVFcWdyWmULg,NA,NA,4.8,13,NA,NA
Nature Cafe,17.9388146,98.7203189,google_only,ChIJMZ138fqJ2zARdQcgbOejB0w,NA,NA,4.5,30,NA,NA
บ้านลมหายใจ,17.9276175,98.7279392,google_only,ChIJn9eDNGmJ2zARr39pEGZM3HY,NA,NA,5,4,NA,NA
ไร่คานาอันโฮมคาเฟ่,18.0035246,98.337495,google_only,ChIJO6nBwQR72zARqDad8hSvqdc,NA,NA,4.9,19,NA,NA
ร้านมะดอขายน้ำ,17.9586215,98.3545239,google_only,ChIJs7luInZ92zARM2LWH3lhRWw,NA,NA,2,1,NA,NA
กาแฟรอเก้อออ,17.9578957,98.3596121,google_only,ChIJY8IZEjV92zARnTsqIMdOyPo,NA,NA,4.5,2,NA,NA
หน้าบ้าน HnaBanCafe (ป้าลี),17.9580174,98.36002510000002,google_only,ChIJVSvc91WD3DARiyeAwxNahFE,NA,NA,NA,NA,NA,NA
ร้านฟองจันทร์,17.9877958,98.689246,google_only,ChIJ097KGQCP2zARKSgWXgwcnNk,NA,NA,NA,NA,NA,NA
Chubby coffee caké,18.0078893,98.6725059,google_only,ChIJn0br3omP2zARBIrtQPCVquE,NA,NA,NA,NA,NA,NA
Good luck cafe,18.007621,98.6710603,google_only,ChIJgXnvNwCP2zARtibiw_RZeu8,NA,NA,NA,NA,NA,NA
ร้านน้ำปั่นป้านุช,18.02634,98.673343,google_only,ChIJRWRHA7-P2zARRCNCBczKjSA,NA,NA,5,1,NA,NA
Coffee station สถานีกาแฟ,18.026166,98.667991,google_only,ChIJ_c4aWQCP2zARg7nb8ihMOiQ,NA,NA,NA,NA,NA,NA
สโลโม คาเฟ่,18.0705704,98.3382392,google_only,ChIJId1AIgBx2zARk-wcaxWN0fo,NA,NA,5,1,NA,NA
CHA NHA BAN ชาหน้าบ้าน,18.0602088,98.3609302,google_only,ChIJu3TcDSpx2zARVapRAdm_ZGM,NA,NA,NA,NA,NA,NA
NF SHOP,18.0475921,98.3629161,google_only,ChIJGQP4fQB72zAR8XEi8MYjEbs,NA,NA,NA,NA,NA,NA
ร้านสังกะสีคอฟฟี่บาร์,18.046208,98.3631338,google_only,ChIJsbp5sPl72zARMFVF2ID31Is,NA,NA,5,1,NA,NA
Miracle coffe by โคนัน,18.0497405,98.3641573,google_only,ChIJRT254aN72zARQipgWAjxl8s,NA,NA,NA,NA,NA,NA
โตมา คาเฟ่ Toma cafe,18.0476947,98.3645851,google_only,ChIJRfoaTAB72zAR3sZLE65eejA,NA,NA,5,2,NA,NA
ป่าไผ่คอฟฟี่,18.0514821,98.5589296,google_only,ChIJsbdMPA2D2zARAZOdguT7qJE,NA,NA,NA,NA,NA,NA
กาแฟสดดอยเรือ,18.06880019999999,98.5489823,google_only,ChIJl7GBOQCD2zARcybvVnc1NYY,NA,NA,NA,NA,NA,NA
Coffalica coffee slowbar,18.0583438,98.6357951,google_only,ChIJP1Bo9smb2zARjB4OYKc1Wtg,NA,NA,5,1,NA,NA
ร้านฟองนม กาแฟสด,18.0607848,98.6362881,google_only,ChIJRfQzGCyb2zARzvnDYlfEB4Q,NA,NA,4.8,6,NA,NA
บาร์นม Milk bar Fresh coffee,18.0564732,98.7067568,google_only,ChIJP0Kt6y6R2zARj3psFyEq5C8,NA,NA,4.5,2,NA,NA
ทุ่งนา โครงการเกษตรทฤษฎีใหม่,18.0558029,98.7074211,google_only,ChIJv86CSnSR2zARJNPGNenkvII,NA,NA,4,1,NA,NA
บ้านสวนภัทร,18.083187,98.693898,google_only,ChIJvZs6aACR2zARR92rKqGBbTE,NA,NA,NA,NA,NA,NA
โฮงเหล็กคอฟฟี่,18.1061706,98.2211808,google_only,ChIJd2xR7uNp2zARQ897TNuzDvw,NA,NA,4.7,40,NA,NA
ธีร์คาเฟ่,18.0956721,98.2063623,google_only,ChIJ9d3MF4tp2zARdlH7r0cYOHk,NA,NA,5,1,NA,NA
Peko Coffee,18.09497169999999,98.20533,google_only,ChIJc-S8lKdp2zARwPTvKeY4UU0,NA,NA,NA,NA,NA,NA
Hom Doi Coffee,18.0939123,98.2043314,google_only,ChIJ56uj6hlp2zARrLFb0kkAQNU,NA,NA,4,2,NA,NA
CORN CAFE,18.1039799,98.2241675,google_only,ChIJu75-6sBv2zAR8PcczY7IgpA,NA,NA,NA,NA,NA,NA
ปั๊มน้ำมัน ประสงค์บริการ (Cosmo Oil),18.1509987,98.2449281,google_only,ChIJqTSbPZ9u2zARlqQ6WFoh8bo,NA,NA,4.3,9,NA,NA
ร้านหัวขัวคาเฟ่,18.149284,98.2489683,google_only,ChIJky_tKC1v2zARN0bMgAJ3wTM,NA,NA,4.9,9,NA,NA
กาแฟ&ลูกชิ้นทอด ผลไม้ตามฤดูกาล,18.1506678,98.246446,google_only,ChIJTSkZawBv2zARxef4GB1ZYxc,NA,NA,NA,NA,NA,NA
กาแฟสวนป่าดอยบ่อหลวง,18.1435604,98.3173711,google_only,ChIJBTptyDZx2zARVGKB4res0ps,NA,NA,3.5,4,NA,NA
เเอ่วเพ้ Coffee,18.1442992,98.3162619,google_only,ChIJfyGMj2xx2zARng8BKqFgvP4,NA,NA,4.5,4,NA,NA
ชา-ละว้า,18.1469983,98.3441334,google_only,ChIJo-IpTqtx2zARCeBsKhgS-4Q,NA,NA,NA,NA,NA,NA
กาแฟคาร์แคร์,18.146624,98.3460982,google_only,ChIJobYp_ZZx2zARS-c8enzZ_iY,NA,NA,4.9,10,NA,NA
คอฟฟี่ชิลด์ Coffee chill,18.14672,98.3516589,google_only,ChIJ3zYSghxx2zARD9dUFbi6iow,NA,NA,5,7,NA,NA
เตี๋ยว เตาถ่านบ้านบ่อหลวง,18.1504951,98.3513445,google_only,ChIJbVcls4Bx2zAR8y7i9bGcXi0,NA,NA,5,4,NA,NA
"กายสิทธิ์ คอฟฟี่,Guyyasit coffee",18.1064924,98.3719454,google_only,ChIJN5g_1flx2zARCVt59NO-FM4,NA,NA,NA,NA,NA,NA
Manmok cafe,18.1099318,98.3754307,google_only,ChIJLVueFrtx2zARD8lguRNYXzI,NA,NA,4.5,32,NA,NA
Coffee ชูใจ,18.1045711,98.3745852,google_only,ChIJkR-hPQBx2zAR_3ltdIsP9Dw,NA,NA,NA,NA,NA,NA
Forget Me Not Cafe,18.1061711,98.3731646,google_only,ChIJ78PF2Uxx2zARnyUd2k7Rstg,NA,NA,NA,NA,NA,NA
Pang-Pang,18.141094,98.3706368,google_only,ChIJH3UG6Jdx2zAR5yWS0mQmpSc,NA,NA,NA,NA,NA,NA
กิวลมกาแฟสด,18.141094,98.3706368,google_only,ChIJt5LIkp1x2zARXC43rlWylpo,NA,NA,NA,NA,NA,NA
Tea hut,18.1568512,98.3884116,google_only,ChIJk_OxwVVz2zARaxegQEH2oKE,NA,NA,5,1,NA,NA
ลานกาแฟแม่จ๊อม วิวดอย,18.1328767,98.6020301,google_only,ChIJY7k7DKab2zARoHzW0Cxxo7E,NA,NA,3,2,NA,NA
ร้านน่านั่ง'Hod Cafe,18.09975859999999,98.5915724,google_only,ChIJFeP3PDib2zAROQh8uJi3Qn0,NA,NA,NA,NA,NA,NA
Punpnom&Coffee,18.1248307,98.6409888,google_only,ChIJnZI_kQ-a2zARIh8cLZM7aek,NA,NA,5,1,NA,NA
จันทร์สมการค้า (อินทร์-แก้ว การ์เด้นท์),18.150003,98.6024602,google_only,ChIJFddzLLWZ2zARBnzc5Bvn0Yw,NA,NA,5,2,NA,NA
น้ำปั่นป้าน้อยแม่ทัง,18.1557818,98.6045364,google_only,ChIJE4N4ujmZ2zARhtVClqosHKQ,NA,NA,4.7,7,NA,NA
บ้าน อ.กาแฟ บ้านแม่ทัง,18.1575484,98.6053635,google_only,ChIJKU3jzFyZ2zARz1bn5fIMfuA,NA,NA,4.6,20,NA,NA
เก๊าไม้ Kaomai,18.1792804,98.2431747,google_only,ChIJZRslztFt2zAR0fHA8dZj9pU,NA,NA,NA,NA,NA,NA
มาหา คาเฟ่,18.1792804,98.2431747,google_only,ChIJz5sA1pxt2zARg6HdXGoe_yk,NA,NA,5,1,NA,NA
ออนเดอะเวย์ สาขาตลาดสดฮอด,18.1678057,98.5062007,google_only,ChIJRwC3bACf2zARbWXPvUZhVGk,NA,NA,NA,NA,NA,NA
100%CoffeeSlowbar,18.1888332,98.6122959,google_only,ChIJM2zpkBqZ2zARGtuGCDt9Zog,NA,NA,5,2,NA,NA
สมุทตี้ผลไม้ปั่น,18.1862966,98.6125644,google_only,ChIJM0ZOLACZ2zARpXHvvX4FIHc,NA,NA,NA,NA,NA,NA
มังกี้ชา สาขาฮอด,18.1862952,98.6129424,google_only,ChIJj14r6nGZ2zAR7dvXI1-pbFM,NA,NA,5,1,NA,NA
ต ตีม Cafe,18.1862917,98.61295,google_only,ChIJ1ccmZYGZ2zARc-JSOXPuVj4,NA,NA,NA,NA,NA,NA
ชาบะเก๋า สาขาฮอด,18.1906914,98.6123733,google_only,ChIJdT9elAqZ2zARMY8f8NiRqTY,NA,NA,5,1,NA,NA
ร้านปะกั๋นกาแฟสด,18.1917046,98.6122364,google_only,ChIJRaCTFyWZ2zAR240Cr_En6bM,NA,NA,NA,NA,NA,NA
Fresh Coffee กาแฟสดริมทาง,18.1832844,98.6126617,google_only,ChIJOSHzknyZ2zARBtKRzkYG3w4,NA,NA,5,1,NA,NA
Cafe Sut Chai,18.1930461,98.6096535,google_only,ChIJnaQW8fuY2zARHxw-4OQ5tlQ,NA,NA,NA,NA,NA,NA
BEARRYCOFFEE,18.1929679,98.6090323,google_only,ChIJqUxu3w2Z2zARAaPm9PQUZeA,NA,NA,4.8,4,NA,NA
ร้านน้ำปั่นน้องชินจัง,18.1829576,98.6127152,google_only,ChIJQ8J2MACZ2zARlxRZmW0NNk0,NA,NA,5,2,NA,NA
MIZU 24,18.1936613,98.6112924,google_only,ChIJmd-0mBiZ2zARif5goK0b1as,NA,NA,4.8,37,NA,NA
หอมกาแฟฮอด,18.1933946,98.608863,google_only,ChIJ3aZt_JeZ2zARuB3naCL8NNo,NA,NA,NA,NA,NA,NA
Good Morning Hod,18.1928433,98.6074038,google_only,ChIJxXbEkmiZ2zARsHPazpPyZMQ,NA,NA,4.6,91,NA,NA
มิราเคิลตลาดสดฮอด,18.1942541,98.6118915,google_only,ChIJdc0-UACZ2zARLHJqkjZ5UJ4,NA,NA,5,1,NA,NA
ออนเดอะเวย์ สาขาฮอด,18.1945822,98.6117776,google_only,ChIJzRc3EACZ2zARv4Gwz6GKYic,NA,NA,5,1,NA,NA
ร้านเหยิม น้ำชง รวมมิตร #TheTANA Market ฮอด,18.1946742,98.6124183,google_only,ChIJ5x6WMACZ2zARf7N8inUly7c,NA,NA,NA,NA,NA,NA
Over1199cafe,18.1945881,98.6080348,google_only,ChIJlZf2lUqZ2zAR0JtHYjqkqi0,NA,NA,4.8,16,NA,NA
ครัวป้าอี๊ด,18.1808997,98.6137611,google_only,ChIJ7baX74KZ2zARR6eT9_kw-LQ,NA,NA,4.5,8,NA,NA
ร้านเอ๋กะอิ๋ง,18.1932773,98.6038735,google_only,ChIJJWKi5eKZ2zARExq4K-wkwcY,NA,NA,4.3,3,NA,NA
SMILE COFFEE,18.1810346,98.6204967,google_only,ChIJZ7YMCgCZ2zARBuv5Y0k_I3Y,NA,NA,5,1,NA,NA
กาแฟสดบ้านสวน ฮอด,18.1951719,98.600781,google_only,ChIJ_02JN-SY2zARegkpFaaNrHg,NA,NA,3.9,49,NA,NA
คิดฮอดcoffee,18.20000899999999,98.6134164,google_only,ChIJbY3X0dKZ2zAR9SFocNuDCHQ,NA,NA,NA,NA,NA,NA
ญอ‘หญิงคาเฟ่,18.1819115,98.625103,google_only,ChIJe4_QaACZ2zARQi1WrghNaS0,NA,NA,NA,NA,NA,NA
ร้าน ปั่นปั่นกาแฟสด,18.2072909,98.6154176,google_only,ChIJD5ZGc9qZ2zARB1TgUpJGEVI,NA,NA,5,1,NA,NA
baan_sabyejai (บ้านสบายใจ),18.2072636,98.6187514,google_only,ChIJXWa6BQCZ2zARPbU2WQQ7gbQ,NA,NA,5,42,NA,NA
บ้านสบายใจ,18.2072836,98.6187469,google_only,ChIJaQe8ZACZ2zARyN801J_GwRM,NA,NA,5,3,NA,NA
ร้านฮิมตาง,18.2031614,98.5961567,google_only,ChIJyUCttwiZ2zARPQ-XqgVhkTo,NA,NA,NA,NA,NA,NA
ร้านกาแฟสดมิราเคิลท่าข้าม-ฮอด,18.2090746,98.6161012,google_only,ChIJM1khEe6Z2zAR1sMupppAwgg,NA,NA,4.9,7,NA,NA
ริตา ชาเฟ่,18.165749,98.6092037,google_only,ChIJQbDnQLSZ2zARJT9IqEBVCtE,NA,NA,NA,NA,NA,NA
No.309 cafe',18.2109483,98.6131276,google_only,ChIJlzw4AjGZ2zAR0mZ3aqZaIGE,NA,NA,NA,NA,NA,NA
Coffee​ CONS.,18.2106815,98.615937,google_only,ChIJcahuBm-Z2zAR9t0kysTqSKE,NA,NA,4.5,41,NA,NA
ร้านกาแฟสด,18.2108317,98.62011,google_only,ChIJQVpSQgCZ2zARMtA7LumC_bk,NA,NA,NA,NA,NA,NA
Café Amazon คาเฟ่ อเมซอน ปตท.บ้านแปะ,18.2166005,98.6161804,google_only,ChIJvf-_AACZ2zARFWGOtWmBwTQ,NA,NA,4.8,4,NA,NA
A’sey A’sey coffee,18.2172062,98.6156027,google_only,ChIJvSY6zomY2zARThhxLQcwuaU,NA,NA,4.4,7,NA,NA
ไร่เอกเขนก,18.2172411,98.6156066,google_only,ChIJgThe54mY2zARw4b8no-Ftvo,NA,NA,4.8,56,NA,NA
Kenya Coffee & Bistro,18.21836,98.6203772,google_only,ChIJJVIT33aZ2zARMBRnVu_1leU,NA,NA,4.8,6,NA,NA
U.BAAN CAFE,18.224649,98.623173,google_only,ChIJ7UxiDwCZ2zARU6jjlMzXFt8,NA,NA,5,3,NA,NA
Grandma Fong,18.24995599999999,98.193151,google_only,ChIJadqAV8hr2zARyAdBhsYanr8,NA,NA,4.6,16,NA,NA
พักกาย ลิตเติ้ลคาเฟ่,18.2519298,98.2004742,google_only,ChIJ8-74agAV2zAR9YL3wkfXV6g,NA,NA,NA,NA,NA,NA
ร้านชำ กอฮาย แมโถ,18.2519266,98.2005685,google_only,ChIJEXriRVpt2zARGavhQaM6mfw,NA,NA,4.8,5,NA,NA
ภูเสือคาเฟ่,18.2745984,98.3878074,google_only,ChIJAbIzAw8N2zARkD3FfoOdADU,NA,NA,NA,NA,NA,NA
ชื่นใจคาเฟ่ แม่แจ่ม,18.2773634,98.3820255,google_only,ChIJEw-gWAAN2zARThqNklhjJFU,NA,NA,NA,NA,NA,NA
กาแฟโบราณ สาขาถ้ำตอง,18.2422618,98.60407250000002,google_only,ChIJbWekEu2j2zARym5ZBLzXOMQ,NA,NA,4.4,14,NA,NA
ร้านฮิมตาง By Pack Yam,18.251643,98.5951904,google_only,ChIJM4SggBmj2zARulq0SpU3ZT0,NA,NA,4.5,2,NA,NA
Klai Chan Cafe,18.2422589,98.6007865,google_only,ChIJySlyC_ij2zARF_N2rDEFFMw,NA,NA,4.7,42,NA,NA
ช่อลดา,18.2393153,98.6060507,google_only,ChIJBY_qWa-j2zART7TRwEUyv-g,NA,NA,5,1,NA,NA
White love cafe,18.2382107,98.6071165,google_only,ChIJyxX9T6Wj2zARZTU2tFkVzu8,NA,NA,4.9,11,NA,NA
SMILE CAFE,18.2360892,98.6078557,google_only,ChIJPYcP-Hii2zARS-TLA7-vDFs,NA,NA,5,1,NA,NA
กาแฟสดห้วยทราย,18.2329759,98.6095355,google_only,ChIJe0EdEoKY2zARRt9074GHecM,NA,NA,3.4,7,NA,NA
ฮิลใจ 2,18.2897499,98.6400299,google_only,ChIJGQSmyUKj2zAR-GeP_pzyvQI,NA,NA,NA,NA,NA,NA
Kick off Cafe',18.2895248,98.6408126,google_only,ChIJVdr7W5ij2zARAC7Va6BEf5M,NA,NA,NA,NA,NA,NA
N & Y Love Cafe,18.28965,98.6414646,google_only,ChIJw3IHPbuj2zARUkE2aPHoBe4,NA,NA,5,3,NA,NA
NACK MOKAPOT Coffee รอนานการกาแฟ,18.2788941,98.6616176,google_only,ChIJoR3-x-m92zARJkulYE_AnqM,NA,NA,5,5,NA,NA
ฮิมปิง คาเฟ่,18.2811063,98.6542422,google_only,ChIJj7e9v4Kj2zARO51jM_aU4Xk,NA,NA,4.4,10,NA,NA
Dlim Coffee,18.2908036,98.6532582,google_only,ChIJc3v2yPSj2zARvLDeOzA8Xa0,NA,NA,5,5,NA,NA
Khunya coffee,18.3284921,98.3619689,google_only,ChIJ3SABlpsN2zARRc55ZiPa6zs,NA,NA,4.8,48,NA,NA
Khunpae Corner,18.3224309,98.4773739,google_only,ChIJQ11dj8cL2zARL_fizwIZrTo,NA,NA,5,1,NA,NA
ร้าน คีรีคอฟฟี่เฮ้าส์ Kiri Coffee House,18.3136251,98.4797664,google_only,ChIJcR8psOwL2zARAvMX6Wayydw,NA,NA,NA,NA,NA,NA
