"tile_id","place_id","name","rating","user_ratings_total","status","GID_1","GID_0","COUNTRY","NAME_1","VARNAME_1","NL_NAME_1","TYPE_1","ENGTYPE_1","CC_1","HASC_1","ISO_1","lon","lat"
"110","ChIJVWBte0Y12jARQkr3RWDwyh4","ธันวา คาเฟ่",4.6,7,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.8379308,18.6511836
"110","ChIJ27-JvPg12jARdgK1uaxYU_s","ร้านแกะดำฉำฉา",4.3,109,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.8650832,18.6550392
"110","ChIJkxbdxE8x2jARbbUvOloxGYg","ส้มตำเบรคแตก",4.8,5,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.854102,18.6487235
"110","ChIJrXm0dsc12jAR_RNlqluS7HU","ครัวอ้ายนุ้ย",5,3,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.86897700000002,18.6188602
"110","ChIJpZ6zE5M12jAR2SlewJHGVVE","WARA' cafe",5,3,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.86999949999999,18.6221695
"111","ChIJ74zJYsw12jAR79QOsark3CI","Egg Sell by Who Art & Craft Cafe‘ (Slow Bar)",4.9,139,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.87813949999999,18.6488063
"111","ChIJWfxEBK8z2jARrhF4qxdtC7o","Sixth Sep Cafe and Farm",4.8,78,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.93290379999999,18.6686621
"111","ChIJj8VfU_oz2jARqan-iAhpKuE","AiOun Cake & Café",4.6,246,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9324621,18.6805807
"111","ChIJ0UgApoM12jARcCH_GKVMfLw","Limeleaf Kitchen",4.9,133,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.87995610000002,18.6742165
"111","ChIJW25MbLo22jARIu2HBrPwFDw","Rung-a-Roon Coffee and Restaurant",4.6,276,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9125732,18.7067643
"111","ChIJ3QL7Lbo22jAReC2RfPBRXNs","Mug Cafe And Bistro",4.4,369,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.911154,18.7072556
"111","ChIJDX7gh8A32jARqcbTfNES4MQ","Copper Canyon Cafe & Restaurant",3,20,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.890321,18.6955012
"111","ChIJgaL4iTsv2jARyGllMgn0Hv0","Friend Zone",4.7,75,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.89833089999999,18.681713
"111","ChIJTwiQ45kz2jARCdVDOH5H9_Y","ระเริง คาเฟ่",4.8,26,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.92828329999999,18.6783605
"111","ChIJV4zk5Pg12jARTq1ETo9pNVo","Lush Haus",4.6,11,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.90983089999999,18.6852023
"111","ChIJRb3815vL2zAR4Zk3K3W7ISw","Wong Cafe'",4.7,31,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.89005390000001,18.6264541
"111","ChIJJVKB6cg32jARwiLcjLNy6sw","Baanrainaifun Organic Garden บ้านไร่ในฝัน หางดง",4.9,113,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9164168,18.6999007
"112","ChIJizDpGggx2jARo5w8iJTy2WM","My Forest Cafe",4.5,205,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9455251,18.6931379
"112","ChIJS6wWkQ4z2jAR1tWtlTzdhY4","BINARY cafe",4.7,87,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.95810619999999,18.685903
"112","ChIJoUmKH44x2jAR80WsbAQ_BM4","Bella Goose Cafe on the Pond",4.7,312,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.97729559999999,18.709754
"112","ChIJNYmfkqUz2jAROAeQIevem3k","Jungle De Cafe in Baan Tawai",4.4,1860,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9599858,18.6804656
"112","ChIJ6XgI8SYx2jARDJBLVWjT49A","Namthoeng Cafe",4,227,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.986079899999993,18.6891286
"112","ChIJ_89Es-Ex2jARFvIy22cAAf8","Srisombat Farm สารภี เชียงใหม่",4.9,26,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0029512,18.7074224
"112","ChIJc2jWaYEz2jAR16JcHyLNMo4","ระเบียงนา 88",4.7,32,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.96835829999999,18.6668163
"112","ChIJSwgTQG0x2jARm-ZxvNxa9-Q","JernJern Cafe",4.5,20,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9643992,18.7052231
"112","ChIJZwTOiZwx2jARv7IHxBoRPqE","Tree of Life Cafe ต้นไม้แห่งชีวิต",4.7,48,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.00213509999999,18.6906452
"112","ChIJm-7ZPqwz2jARvYhqSrvClBQ","ก๋วยเตี๋ยวเรือบ้านครู @Tropical",4.6,29,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9568551,18.678389
"112","ChIJrxAYmtAx2jARv_u-BftK71E","Number 362 cafe",4.3,7,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.99855439999999,18.6878273
"112","ChIJ_Ukuxwcz2jARbDnd1zmZEaQ","@Saraphi Coffee & Culinary",5,26,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.00535719999999,18.6799288
"112","ChIJx_ycYEsx2jARtQbf30Obc-M","Judy's Kitchen",4.6,213,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.95305689999999,18.699061
"112","ChIJf4g2IeQz2jAR98-iqDidtIs","SOOB FLAIR CAFE",4.9,11,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.97527389999999,18.661509
"112","ChIJLReO5Doz2jARWm2YK-Bl7LQ","โกดัง 7 คาเฟ่ - Warehouse 7 Café",4.7,39,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0106124,18.6734508
"113","ChIJ47OEEeIv2jAR0Cyg5qB-Xn8","Nekoemon Café Chiang Mai",4.4,1721,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0596242,18.7140443
"113","ChIJs9NM7Iov2jARCdDlK7Lwzl8","Cafe Factory",4.7,133,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0282503,18.7123772
"113","ChIJP9W3usQv2jAR5hrsga81euM","AT HOME cafe &Restuarant",4.3,59,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0424621,18.6875411
"113","ChIJcUjE4bwv2jAR_jdGy6EGXHk","af pheromones café",4.9,87,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0599031,18.7033574
"113","ChIJd2nJNpsv2jAR0QQpo0fx-Pg","Latte & Leaf",4.8,160,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.04511989999999,18.7120536
"113","ChIJk5iMzFIv2jARiJeqXKs9ySU","Afro Cafe & Restaurant",4.8,14,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0422162,18.7009967
"113","ChIJrf9254s72jARsqyASXdRuFE","Littlefew Cafe ลิตเติ้ลฟิว คาเฟ่",4.7,15,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.02363679999999,18.7134013
"113","ChIJA2PGXjAu2jARfBEAxliQvvE","Baan Yam Roll Cafe",4.6,427,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0264278,18.7220326
"113","ChIJmYCeodMv2jARwJq8kaplTxQ","Gamberry Cafe Wieng Mae Mod",4.6,114,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.06394809999999,18.7158182
"113","ChIJD4BQv6Ix2jARDzNQqPtLtQc","Croissant Mellow Cafe at Phufah Garden Home 4",4.4,115,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0015677,18.7195979
"113","ChIJtUWGEVQt2jARCNOJh85W91M","Aroyriiezcafe",4.9,10,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0613296,18.6787498
"113","ChIJI2QhOQIv2jARTSjmgFnp1zw","กะเพราบ้านจั๋นอ๋อ",4.7,30,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0515096,18.7186865
"113","ChIJNySG87wv2jARYgTdCfBBPzQ","CHAPTER 2WO COFFEE, Saraphi",4.8,205,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0455223,18.6922934
"113","ChIJYb6wmAgt2jARRSo-fwnHOCk","อยู่หลังบ้าน ’Cafe&Little Farm",4.5,11,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0436931,18.6802731
"113","ChIJB9BwC-gx2jAR_kyFhvylqt0","เก้า เก้า เก้า คาเฟ่ 999CAFE",4.9,36,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.98918049999999,18.7150883
"113","ChIJExDFMwAv2jARxa4kFG0VXV8","Kangwan cafe&bistro",5,73,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0656494,18.6963711
"113","ChIJF5vR8Mcv2jAR5muaMjoc97Y","Miss You Cafe’ (กึ๊ดเติงหา คาเฟ่)",4.8,37,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0371601,18.7025635
"114","ChIJw0A6Riwv2jARTJ_-BiqhBqw","M5 Craft & Café",4.2,19,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0958081,18.730017
"114","ChIJcSu6BoYp2jARvx70Tevxbps","Forte Coffee",4.4,121,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.10985439999999,18.721895
"114","ChIJB0ejOAAx2jARXh9c2_Ofyfo","ครัวคุณต้นฅนสุโขทัย",4.8,11,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0675831,18.682984
"114","ChIJCfAnmdLS2zARWlBEkLooE0s","ร้านเฉาก๊วยดีเรย์",4.2,11,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.05406669999999,18.6918478
"114","ChIJKQIQUAAl2jARUi5l-v51ado","ยิ้มเสมอคาเฟ่ ALWAYS SMILE CAFE @NATCHAYA’S HOUSE",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.14449479999999,18.7025305
"114","ChIJt0kuPOUp2jAR2eU_CNfm7C8","TM Coffee Garden",4.6,8,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.1027257,18.7208404
"114","ChIJY1n-Mcwt2jARx707p59UoXc","ครัวในบ้านอาหารตามสั่ง",4.8,4,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0569135,18.679746
"114","ChIJoScxza8p2jARtyaVEW8H-QA","Baan Cafe",4.6,53,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.1048758,18.7028058
"115","ChIJN-S-sTMp2jARmFJ4kNZTcbQ","Harmachong Coffee 알파인 방면",4.9,100,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.168336,18.7237997
"115","ChIJJ3zZOygp2jARDAsNIfw0_Yc","Chuen Cafe",4.5,472,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.1783853,18.7189267
"115","ChIJ5RZH9asp2jARMP2ZG38ydtg","KOI Lakeviewcafe คอยเลควิวคาเฟ่",4.7,67,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.16984529999999,18.7070118
"115","ChIJF7-siGIp2jARXL6O46cCL8o","Green Moon Cafe & Bistro",4.8,300,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.1813837,18.727655
"115","ChIJ40I3AdIp2jAR6Q9cjH6UYJU","Need Café",4.4,572,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.1789867,18.7189747
"115","ChIJA4PYk8yH2TAR1dXiyqJqW-I","Na Wat Cafe",4.3,4,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.21026409999999,18.7202688
"115","ChIJhe3IYoCH2TARX9GscJUKZeM","Cham Tor",4.2,607,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.19028949999999,18.7267507
"115","ChIJY6lsRj-H2TAR__yA6U_JOto","ร้านอ้วนจัง บ้านป่าห้า ออนใต้",5,10,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.19872149999999,18.7252999
"115","ChIJLUxckC8p2jAR8H9ic-sBsMg","ก๋วยเตี๋ยวเป็ดตุ๋นแม่สายทอง",4.6,12,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.1729715,18.7222111
"116","ChIJoYNsuGuH2TARzgKt9vkwD8Y","ร้านค้าสวัสดิการกรมป่าไม้",4.4,21,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.2079689,18.7033959
"117","ChIJj6JncQCD2TARSbI7PjYxIz0","เฮียน้อย โฮมสเตย์",4.7,7,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.292273,18.6617148
"117","ChIJ_06mBwCF2TARwAVpWNff2nM","Mawin pizza",5,1,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.2999299,18.6937259
"118","ChIJiXRtNgDn2jARMkkvus0yBM8","Jojo’s Cafe",4.7,27,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.2154104,18.7452754
"118","ChIJRzf3EgDn2jAR5AwkudpQr7o","Chali Coffee บ้านห้วยผักกูด",5,12,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.209184,18.7455189
"118","ChIJ848kcljn2jARSLn6OPG_IkE","Bohlah's Noodle Soup & Smoothies",5,27,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.21337899999999,18.7480036
"118","ChIJe2Rzabfn2jARH6VgOLWpmrw","ห้วยผักกูด ก๋วยเตี๋ยว ของชำ",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.2105095,18.744388
"121","ChIJxfbGPDP92jARsLAgD_a7DN4","ร้านกิ่ววิวสวย",NA,NA,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.3964938,18.7142442
"124","ChIJUe6yTJI32jARYULgqyNxEVM","Creek Cafe by Flora Creek, Chiang Mai",4,91,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.8618077,18.7720919
"124","ChIJU5alvrgz2jAR1JGXnA87hL8","ก๋วยเตี๋ยวเรืออาตอม",5,9,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.8583309,18.7635987
"125","ChIJYWKQUJ8x2jARsadXpcxfScM","The Ours Cafe",4.8,153,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.93089859999999,18.723881
"125","ChIJcbpXm10x2jARtGl2LgNy_Ew","Forty-nine coffee house",4.7,284,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9355392,18.7397537
"125","ChIJX5z3BX832jARt0ggNjWDeSQ","𝟭𝟮𝗙𝗘𝗕 𝗛𝗼𝗺𝗲𝘆 𝗖𝗮𝗳𝗲",4.8,329,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9174,18.731644
"125","ChIJQ-sk1AM72jARCCcR_A7T7BA","99 Villa & Cafe",4.9,5983,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9383064,18.7674384
"125","ChIJFRieAScx2jARB_VxQRN46Xc","Lee Cafe' Chiangmai",4.6,466,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9388681,18.7332535
"125","ChIJF4yopzcx2jAR2-4NeHlS4mY","ROX Coffee Craft",4.7,54,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9291875,18.743781
"125","ChIJ4VXP-9kx2jARcW5CwwLy5RU","Carp Café",4.1,3223,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9307901,18.7362127
"125","ChIJ0ws-RSEx2jARBOhkJSX3A2U","Danissa Bakery & Cafe",4.5,520,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9417838,18.730957
"125","ChIJ28xtldw12jARqQ8CidFADpY","Bunga Angelic Garden Cafe & Stay",4.8,131,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.88032729999999,18.6886104
"125","ChIJS3GaPD012jARLPiq-hyEiVs","Baan Lung Cafe บ้านลุง คาเฟ่",4.9,113,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.89010999999999,18.6911252
"125","ChIJmRO2c6g32jARqKBzr8w-Aos","Flavour Hill Bistro & Farm",4.5,133,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9036308,18.7351988
"125","ChIJ30q4WP0x2jARjINt_Ibea1s","Palette Cafe Chiangmai",4.7,34,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9314418,18.7025442
"125","ChIJ-Wu1V6Ex2jAR74hLHpGKg3E","AUDIVA workshop cafe @Kad Farang village",4.8,42,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.93174429999999,18.7009715
"125","ChIJOWYFXM022jARSBUL1SGOXLU","BunnyHop Café",4.7,75,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.92341119999999,18.7248105
"125","ChIJlxgDQWo32jAR2iI_vqlb3TI","Din Cafe",4.5,442,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.92287789999999,18.7244924
"125","ChIJ4xSh5hwx2jARspajOif0F1I","SW(a)N.coffeehome",4.6,44,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9257118,18.6933275
"125","ChIJR3Vjfh4x2jARLQqVCCBt924","Charisma Cafe & Jardin",4.6,62,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9400197,18.6981328
"125","ChIJi3tgEN0x2jARdDIzHcLMlCI","Castella Cafe คาสเทลล่าคาเฟ่",4.8,50,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.93567209999999,18.7234663
"125","ChIJ8ze98a032jAREybE03MeuUo","U-สบาย Café",4.9,10,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9187852,18.6906411
"126","ChIJ36Nwxscx2jARH63elgQPQv8","Caramellow Cafe",4.9,3323,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9809669,18.7683252
"126","ChIJnfpyJt4x2jARRH3a6YSX86M","Wooden Door Cafe",4.8,511,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.99888589999999,18.7718866
"126","ChIJC9N4y6Iw2jARoPDmD2-dp_U","Art Eat Drink at Pongnoi",4.9,60,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.94481549999999,18.7716149
"126","ChIJES5E4fEx2jAR8NSkvCedVZc","Hannah • Hahn",4.6,416,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9598027,18.7323317
"126","ChIJ9e_c9Wox2jARBMWK7lo5bqU","Yen.CNX",4.5,116,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0038926,18.760242
"126","ChIJyWAjv2sx2jARI9VqX1wzmpo","Wooden Ville Kids Café",4.6,114,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0069951,18.7590593
"126","ChIJ_SUKQc4x2jARISNszFIjjn8","Fellowship Cafe & Co-Working",4.9,65,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",99.0054639,18.7656277
"126","ChIJkzFIFwAx2jARtDKnKZiK6TM","วังตาลคาเฟ่ (Wangtan Cafe)",4.8,46,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.97437079999999,18.7328144
"126","ChIJ-dUY9Mwx2jARjUpp7MnmMsQ","Weave Artisan Society",4.6,394,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.9860664,18.7761589
"126","ChIJzytgAbAx2jAR_pQxvtkvdjQ","The Commune CNX - เดอะ คอมมูน",4.8,36,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.94806559999999,18.7636198
"126","ChIJdTaVJRIx2jARlfZiiMKqo0k","kaffekeen",4.7,127,"OK","THA.10_1","THA","Thailand","Chiang Mai","NA","จังหวัดเชียงใหม่","Changwat","Province","50","TH.CM","TH-50",98.94962770000001,18.7613355
